# This catalog has been produced on behalf of Francesc Torradeflot (torradeflot@pic.es) with ID #3498.
# It took 0:01:01 (h:mm:ss) to complete and the SQL issued was:
# 
# SELECT `ra`, `dec` 
# FROM gaia_dr2 
# limit 5000
# 
# Please, remember to follow the citation guide if you use any of this data in your work.
# 
# Generated by CosmoHub (https://cosmohub.pic.es) on 2018-09-21 13:05:19.410000 UTC.
ra,dec
173.25058678049848,-61.49267934653735
173.2434951557459,-61.48305003123766
232.38359716189848,-54.646810080707496
295.1800177191136,31.111091260287736
295.52470002267626,21.451765429205285
276.89353695540154,-35.97073982288614
286.3882222416257,-20.66862751199325
295.53337288226714,21.453210993474265
295.53633294159437,21.450105096450308
194.52457026680284,-59.20773447680507
295.1901105191813,31.115539899233678
194.53018098263698,-59.21448750741916
295.1742971668116,31.11364225578525
194.51361759669908,-59.210694111955185
236.46317009562057,-40.92989135305911
296.24436677147514,31.46399955583505
296.24291542881474,31.462541297865926
219.98973982923232,-58.84110415657229
296.2301768874581,31.464941790496173
288.49514538750935,12.698898411902267
296.23656965513106,31.47023164608428
173.2373339679819,-61.478169183871714
288.50108575348884,12.700413445949302
220.31777226143785,-67.47522099672526
274.4422540093431,-18.771856958072714
220.30824119531528,-67.49061443809536
299.398282218033,27.021064967512793
220.003108929961,-58.838458712841316
220.33019615934222,-67.48009828628547
219.98778740922418,-58.84159682889471
219.9832892229205,-58.83691549010136
220.31292718201354,-67.47550028073785
274.4481774674755,-18.771135754648157
274.4313877297383,-18.771722591623693
286.73821048694816,17.966134800180207
299.3983408823702,27.019316926752275
286.7363402740136,17.961873126547133
296.2415488537124,31.469424031441942
296.23500859400264,31.472084368444015
236.4708022803321,-40.93259253834924
219.9876266328199,-58.83076887879361
174.42474250236504,-67.48398470530793
174.3971732034825,-67.47656461821906
302.5631580817263,35.0272123315479
174.4112658844388,-67.47760194039465
174.4116043909425,-67.47312921126284
302.55962023842943,35.02849365695266
251.2334490635949,-27.20602468936043
314.0350611896558,48.62060540098438
169.48758338421376,-68.6000223119403
309.60017587461056,30.764943785410818
281.81549890569676,-38.22017559044198
290.6038017606524,-19.401639382928433
284.2819787561728,18.902907151478782
281.8204978248296,-38.217507873705536
251.24263689639614,-27.204529077375263
284.28484883785666,18.910633447041633
281.8228072465366,-38.2203115159726
290.61077698730145,-19.39834224165293
284.2840985409874,18.915374252002263
169.47652182401126,-68.5972282569452
145.12645835466162,-57.6905386165857
121.15768192961089,-32.02314330423638
121.15402861921598,-32.009726946352345
169.51130818437497,-68.60674895232196
303.26462605417703,40.319653270724835
314.03278090809306,48.62241095159736
169.51594719496245,-68.59826952674314
317.6852353823804,41.498467720100535
281.8165205757859,-38.22204369518011
260.73561708661623,-22.922922754736636
228.45541072546752,-53.09446318601807
260.72267213534235,-22.919894595715817
188.43749398403233,-60.73097047024119
188.42196109004885,-60.731512533290015
260.7209220385229,-22.92478261897746
188.43043928266658,-60.72790311973797
228.45287257851945,-53.09878990512329
260.73432760069693,-22.92448770060852
228.4551828637507,-53.10911859050607
260.7207426193239,-22.920303984760622
258.072537756383,-45.29853672088276
260.7281600569036,-22.9204252871288
267.7504981995214,-16.577386725031133
280.053546050646,-21.311557569980614
205.24627981634853,-64.48982344556363
280.0711055272963,-21.3090684883204
249.52435182996686,-52.7157316847757
220.18206696848296,-50.40126303118281
280.05669368847714,-21.315139049483314
249.53593729510345,-52.724666973606254
249.5271170749292,-52.716498921349995
191.52555007008093,-56.93044112118485
267.7604091232703,-16.577582251367527
205.2634160043305,-64.48989137362551
249.52257091148778,-52.72215116133822
231.57465813438068,-52.71759375049966
249.52655056067235,-52.717500761423906
231.56539093515198,-52.72315121822025
220.17834109364722,-50.3937780692459
280.06297036437326,-21.310581798120474
191.51229589020292,-56.94331215449603
191.53039863887875,-56.927688314928446
191.50844511149617,-56.94483095690819
267.75920950778686,-16.58213392745972
191.52650455439638,-56.92837736932953
290.25447487619704,16.093182716683653
267.0566922160265,-24.878518650809774
300.10238776657263,29.037570901128287
125.71990351689578,-36.71568555717849
267.0576435048317,-24.87666671023408
125.72557918010544,-36.71380190337532
300.09870527439006,29.03974485680878
290.25246473400006,16.088553825005107
283.57637652566217,-25.872614566748258
283.57760892055745,-25.864923224660295
283.58350926432644,-25.87493056697667
283.5775613298631,-25.86752938943803
284.2894490638394,17.64998374859316
280.06503172803735,13.936227681205592
208.53858773710704,-67.47851963794207
284.27732304148265,17.65290575599464
150.5325297143292,-51.565778338778
293.0700981992747,7.545984876057019
208.56332595423424,-67.4767740902832
293.07335479029234,7.548283558565648
208.5597231196353,-67.48596471209953
150.53114410225209,-51.56169371176669
208.54178139488803,-67.48852271129142
239.91119473304644,-65.99184019471106
208.5579147201498,-67.47386203398266
150.53066263619732,-51.565282429445055
126.77910917564839,-33.428224792331314
293.06929622587694,7.544300131842948
239.9189692733382,-65.98058495832407
126.78765444956821,-33.43471818261113
208.56722260017514,-67.47461050683262
280.05993957322863,13.933098092121377
265.65092861961426,-8.620515039139558
160.54147512796536,-54.25968451064917
284.6366019947126,-6.811725242213929
170.7694992104351,-65.61126593929504
277.9601520188706,-14.410576331661597
254.04491148487102,-34.15375853636998
170.76535250825856,-65.61971282867394
277.95143930097987,-14.415948824856619
284.6293081237343,-6.812393176483163
295.8849395010944,27.68071207914489
170.76062398348418,-65.61057523368395
277.95978945570783,-14.408783439964573
295.88405765096167,27.69046252282592
295.88256236747566,27.687949114662537
295.88191245151637,27.695922564698385
247.72020753490253,-40.93478172608556
295.8802645417729,27.689334617178208
254.050835629599,-34.15368911274386
170.751103937123,-65.61735211374166
284.6322383282054,-6.820213391931769
254.04856949335039,-34.14084632086553
277.9583654449876,-14.414915617607694
277.95563372629266,-14.41107884513773
174.60240235656957,-66.74021429200998
247.2669107188222,-56.55672506205593
300.4541970686165,30.081642638292813
300.452864813261,30.071589526546088
165.09106342498723,-59.21872958131818
162.54803542563008,-63.73889524420977
162.5656332352395,-63.748083597063186
162.56115730266342,-63.73365030546583
247.25898093594404,-56.55910844823222
300.45585848934866,30.071312960229875
165.0754307267626,-59.21851038060856
243.6075511849806,-53.4885237009853
181.58673306022425,-60.35925853292684
300.46109878683984,30.07781192527827
300.45532431410663,30.07782711782624
247.2521957408209,-56.54911720625552
181.57837460233574,-60.35656120190196
243.61075543211467,-53.4801162577735
247.26420616344416,-56.54938872161928
181.59380478445155,-60.352520486303774
273.73455891637843,-31.32024423131992
281.47638545869415,-8.923277151141207
273.7383376023368,-31.302522957074487
281.46655705458875,-8.927220617161218
276.89703718220363,-28.901894522066854
256.6668454497034,-55.40340661227626
256.517642736111,-21.630785770685115
284.2816169774189,-5.3216493969335845
277.2504722077337,-26.535206983698984
277.2453515138313,-26.53903571340443
284.2768614987363,-5.310336589583341
284.27884454956046,-5.307850002831863
284.2756582041895,-5.31727211107432
276.9054053532901,-28.893612174024952
276.900089491267,-28.902235002947464
253.98865600043754,-48.447266494108085
284.28325316363544,-5.313477211554007
276.90087714513106,-28.897389624053616
253.9839269196464,-48.45035275190748
284.2865837273675,-5.318231876920079
284.2780877790674,-5.318914065233795
284.2832297144342,-5.310320629256529
284.2843443841062,-5.316498686517581
253.96991562851554,-48.444650098857686
86.51926427678349,-63.36399926362384
268.5476928364726,-48.44492999100951
268.5543668347032,-48.44628132277774
268.53668919476127,-48.44483393260195
268.54132898479116,-48.43865216765392
303.26333757239837,38.770053268641306
282.17378169409693,-16.884375141815333
282.178093987723,-16.88604352756452
303.2652243716694,38.77130885947808
303.2631839358792,38.76253745193946
282.1709034226988,-16.889400607277224
162.77133789515963,-53.48017811241631
282.16397505163536,-16.88916616289043
230.9600202552224,-60.34228179332681
230.97820659202088,-60.351445763272075
230.95464327407262,-60.350564691458075
230.97321939828763,-60.35278597054823
293.41880995820156,26.019162824920656
254.75487814775514,-33.4368572590358
293.42548902487107,26.019435539303007
254.75266368103965,-33.42243687832414
293.41541655995917,26.015953260249965
204.54481075559067,-63.7414195262216
257.91980992985475,-26.87247139154054
293.4217922937576,26.020193317596657
254.74763625897185,-33.426115005151786
204.52837954637457,-63.74180745593519
254.75052736610877,-33.42380400194396
254.75350516152707,-33.4319122371302
254.74812535767973,-33.439846671746864
254.74180041185474,-33.430238439069754
293.427423195465,26.022550989599463
204.53107849896992,-63.745267352287236
245.44360949217878,-53.48159114892511
257.91553095372825,-26.869998382708214
254.7533131806364,-33.42673789680589
204.55213306048418,-63.735313328319776
204.53565248285,-63.7508638928082
245.4407614246104,-53.47934754345584
254.74532101538543,-33.42654018187013
204.55511574226585,-63.73934690083989
271.2700907242721,-38.98454211762192
204.5506349533056,-63.73864148870316
129.20491007976463,-42.12066933623332
270.9176184050778,-29.925524916292385
287.7985872985338,14.542617873604058
221.04093772468428,-75.99368188410223
284.27791612827264,-16.26253841196102
270.9264020046914,-29.922662342099244
255.450930761743,-8.31621821355883
279.0121803177769,-33.790748021273295
230.23493328209946,-78.57479936478526
291.6660339537842,6.352123281366508
287.79465362104344,14.542337087006981
221.71240895460772,-73.03701400046067
283.5781224301813,20.808793759133803
299.75044569747416,36.514338107217725
18.94635482936766,59.75787460378
270.92358332995633,-29.92569784828322
312.0543242262319,32.51637511807756
291.65705970047657,6.3436557611963
270.91605063082727,-29.92339805352081
201.60912052557848,-47.26592890969748
287.7883853504564,14.545694686161687
270.9217648421533,-29.917054588924536
291.6596177078623,6.34757480860931
271.2731096278075,-38.988422885191255
250.1805701885429,-37.455498214650085
286.03077903700176,25.025121121975847
270.91571501129346,-29.925855705356668
155.0339084523571,-45.69701014788126
270.9268019835731,-29.924461188038048
127.126873187485,-28.21509508259666
270.92134701599093,-29.927212708055418
240.49959514416224,-49.228171584768496
157.06124616351016,-71.56271367463148
269.16406015942755,-4.416797105225639
230.2381657938022,-78.57342309300232
240.50344492361782,-49.2268278737551
240.49921735910894,-49.2165412065584
110.60908676659807,-18.14634838096516
270.921750198542,-29.918729820713036
201.60663143569272,-47.26869266889939
231.87572592668744,-78.9439812020381
255.10761991317352,-8.023100570047568
3.3799003439610904,31.820622436842537
270.9242414267331,-29.92146173847467
110.61316984969353,-18.142189814304324
231.89895815197886,-78.93655367054255
258.58763263442336,-61.48734321602106
155.03765632549738,-45.705742060406145
210.289478888019,-48.44860754534845
230.44484459725962,-76.00626949257243
270.92085727454776,-29.918516535912765
270.9251778634131,-29.92589856390319
281.46437438811625,-20.040281829802367
281.47208439640156,-20.037251397746047
299.7433366204531,36.503812258969866
78.96984271542752,36.50436356969974
344.0299324228805,50.95227763243852
259.3171226755859,-20.356660916531155
269.8674158873783,6.944875880154608
229.1573687369934,-75.63727133668449
304.4258916065059,44.68995371446156
259.51026465215404,-68.60790909049683
324.36048187428565,38.7733529305296
201.60499726246007,-47.277241050123976
40.55251336215327,58.63121945736816
210.29023320833517,-48.441125695132314
114.4857313405261,-26.87216951821484
219.6781263560317,-67.10350807382578
286.04478388834593,25.02530087068908
271.19342996483806,-49.615281962344376
270.92525048078494,-29.918658011194843
304.42869841146774,44.675656781602044
299.75038059865244,36.500602070728476
270.9136237534894,-29.924165695625682
127.13045404131508,-28.2240617824275
128.95144276577878,-47.27225073944975
270.92425607856785,-29.919076745382686
270.9308156224547,-29.925619877939898
228.94555618715012,-53.49305533631925
315.24579669464873,45.867815086581196
270.9248978348764,-29.917918639305704
270.92522041011637,-29.92972389436714
131.71334041972707,-40.144689913142585
306.4302448210097,31.108506968516178
157.05605547839215,-71.56983454138754
270.9178246905009,-29.923858833774144
243.50168764259973,-32.01048012871584
122.21725046644558,-37.46607077019168
114.47917598715144,-26.864143404382297
240.50556677563586,-49.231766930576306
257.2099011590083,-28.90216025482458
270.9276104602034,-29.924591343657656
307.13800210979394,30.417016608445493
258.5822668641949,-61.48685621945399
258.5653428217615,-61.483616414894065
331.4087031447008,66.1510899183362
283.5829073921741,24.701645019883802
128.93939014822735,-47.264806433113016
229.58711614748748,-51.174320335699846
264.2488708228438,-13.487676945176936
263.546182447186,-21.6333731556438
270.9278216151025,-29.926081172298247
287.0957530789664,28.034942299575118
270.9289912746298,-29.926045564353863
18.93303432182129,59.75498581735564
164.70253012910985,-59.97074512176616
132.74995799081995,-39.75156090589376
270.92769379939693,-29.92032032445411
219.67754909143358,-67.11116385111377
270.9183168680066,-29.927040555256056
269.86744721025514,6.94384196696079
110.26480305700217,-19.083252348939933
40.56434014731899,58.62142610244537
270.9201074319797,-29.926803752596456
100.77491309520177,6.043920084553112
243.50571210030535,-32.01323137773281
274.41845593141863,-48.836052670602875
126.78640838440045,-39.36478061396726
259.48943576732427,-68.59549938874365
291.31280273399375,-12.565853666155217
77.21770936260623,41.49732201587693
315.2454974683753,45.86913299606307
114.47444545820669,-26.875816519744955
283.5785708217476,24.694677627392483
290.25868534385245,-21.630005233674513
245.9628561423291,-30.27069284734435
281.46398573041813,-20.033121933110902
312.0557203077622,32.51392823219163
295.87674610928354,26.346667914605927
248.4172263764231,-20.67202819476237
342.90362006548827,53.656303567083334
314.45667790927996,46.65831413359777
77.21291895387257,41.48872479436723
306.4248424234124,31.11759649333253
287.09168114149213,28.030096088184628
262.1389459224241,-17.827854886000043
299.7536311091904,36.51274063848374
230.4259289695279,-76.00061552146376
295.882045569716,26.352028328522753
257.21740665735945,-28.89989328717567
257.2124729320328,-28.898475427386806
225.58508707296343,-42.918807369193885
271.6297661849257,-11.342865094487516
290.96146315705977,-12.26036309564649
230.45026557241073,-75.99813129537952
132.75890887116094,-39.750252915783356
247.6943694675526,-43.3238301629967
299.7451420926408,36.506993342138976
257.2189487654122,-28.89710379033123
269.52364619408803,-25.874788726056703
247.68214017637308,-43.323197846966984
331.39579264790797,66.14652271018039
281.1184379439801,-37.46958632538614
262.13982320036166,-17.825379344439792
229.1683392811051,-75.62451598965325
262.1317078766756,-17.831372092953814
196.61677229507373,-50.78385983113707
228.95552826275238,-53.48864070665364
295.88578823525603,11.177876084650626
271.1738544059229,-49.62186616269343
247.6840730746857,-43.3108130573077
154.90953352105754,-40.92852086746153
196.6159742458258,-50.78226345698234
259.3238787628257,-20.34928611132434
127.13907223577459,-28.220474311304585
262.1348007317756,-17.827213662628807
326.1956144379923,63.89846249035312
259.32843707541,-20.35357961820898
278.65633194076156,-18.76723566395144
281.46188013020327,-20.033870958631113
197.70624656781186,-64.86716404607074
271.62041439288754,-11.346050606497414
282.5150453259258,36.87700632231559
100.75943198859947,6.042776890476146
257.2174270332708,-28.895379711371614
282.5228335491307,36.87306332515814
82.25372245239944,-65.24917949411883
271.1880133462966,-49.6093221786954
243.8373966464435,-55.78716751242798
262.13023998740823,-17.826136882434366
326.2042413977669,63.91252650295914
290.96197433960674,-12.25874295141402
196.6200334703315,-50.77299398245801
354.7805691118173,60.89212450044764
259.32099007390985,-20.360182793572125
291.30674860463864,-12.570986305584016
299.05414450203085,18.279889911598293
154.90571389754592,-40.92232646081184
295.880967941388,26.35438604784362
100.41559723893043,6.341259154051729
284.28317189842795,36.50909019651011
245.95656286876346,-30.272725910427226
275.8501922196138,16.407243055380814
290.96547102559316,-12.258744749168324
243.50001389784987,-32.01798226746714
243.62032845773035,-59.97665448705543
56.07576976915201,62.02513092448644
257.20738758264315,-28.897133057029812
299.7539040752935,36.49738222672085
126.78564234551024,-39.36212897730378
284.28072176044327,36.49675371147773
313.1048138299101,31.46040171698815
128.9385625590166,-47.27134692998872
263.5311480651179,-21.631117139183498
295.8877612598776,11.183021599118277
126.77786300113551,-39.3617240241451
299.0472257038673,18.286534866424187
177.8357009313856,-62.2282318714393
77.21265330933787,41.4922267963148
337.62464009807945,62.40162033896399
279.6505393570602,-42.92009437578637
78.6708939730022,46.654800814276534
261.7875810282999,-12.567499942456758
314.46195617268046,46.653476902308356
177.8594832442654,-62.240575349844775
82.25530834120764,-65.24985921681163
231.9015316031995,-78.94085693717919
82.24962857954591,-65.2440631058783
255.36648333006693,-53.86642334883774
278.6655513877196,-18.772619791218055
246.93662834927215,-44.904462517275704
154.55585845918463,-40.53659742091583
299.04968211691676,18.2840611314619
278.6506008719861,-18.769283689728073
338.2075897150329,48.99966845671674
286.3933168160058,24.704063704953708
228.9612534636713,-53.48824306006525
257.21238600487686,-28.891941170737088
278.6553400275142,-18.771647316205
264.2411147250364,-13.481888605142352
338.2144063385841,49.01189193158659
177.83230251106284,-62.226917927874915
177.832251819464,-62.23773952030557
290.6113424350205,32.881979106264595
261.77613703032637,-12.566454407075858
177.8527660381856,-62.24313871684156
286.3951929201793,24.702907264019935
283.58136814221,24.691990762399644
77.21936075198325,41.49778775605919
235.78175183778896,-46.8853383762538
243.84418212651443,-55.78325169585623
338.20952454612313,49.008896831627354
197.70961063945302,-64.86295981088513
286.0478249954247,30.421067555371028
101.47565344463672,-13.793912729845646
178.45599488961363,-50.7857842237532
299.75806646391544,36.5012256274094
235.79263262698205,-46.87911960053129
197.72101214319216,-64.86482358527789
235.79413180435813,-46.8880387536497
314.4675600371918,46.65513430823838
254.42021267726372,-44.90640659294993
263.53996150578024,-21.63294430950942
290.2575399503567,17.335771303887775
201.36282258568474,-56.554838252876124
295.5333600033136,-11.345524053270115
299.39872547632604,29.73007794282431
314.4734918384172,46.65472145184415
286.38552854905686,24.69448558882358
284.27393697028174,-16.266802894175157
290.26433601113223,17.34234524264354
228.9467008543384,-53.48885648283002
221.71450350437476,-73.05484069771126
235.78259741772018,-46.88122647823865
295.52266056153826,-11.347930490219618
240.33522748915175,-38.97746420756864
181.30295115784153,-53.09597023224552
106.7425231219478,-20.995981553967056
278.6575299138815,-18.776267322947398
286.0422724192225,25.031591456969846
78.96534048183437,41.104332183376634
243.6398617180267,-59.97892224484217
120.4551373374611,-32.71988850293115
267.9001590408036,-61.488217777810604
267.8990146839896,-61.476421584810716
290.25944008096803,17.339033516563696
201.37407765914585,-56.54790973317743
286.385040346873,2.4496926577596283
279.01117985956523,-33.78237409517425
278.6548755074189,-18.776478790557967
233.31206921324556,-35.976104479271214
250.18899500368332,-37.46274221725405
261.7778357560857,-12.564179563639398
267.9197940446943,-61.49338449455505
219.6527034937931,-67.10787690559702
181.82472729168887,-64.11046736583717
299.0498152633384,18.28249310811679
295.53153970725816,-11.356297265214765
219.66813654349474,-67.1091134460455
295.5259902938211,-11.349119625127198
177.8342674695159,-62.23298178890273
295.53294219528874,-11.340582746879088
261.78617324381685,-12.563848116478203
295.53198012153825,-11.351284018359916
89.50983386631732,35.763537079242866
177.85058686527367,-62.2395914430384
233.30962779425948,-35.97412304832011
201.3645739456221,-56.54998991098684
255.3646547535334,-53.87058387517876
78.57583277274522,47.04849734263431
267.89228065409014,-61.48164794701381
279.01140098966425,-33.78354950153784
233.30223971065288,-35.96782150743616
279.01025370410844,-33.79668081292519
221.66303475631875,-68.22902826872289
178.47137806815877,-50.781168582374214
255.3673231426866,-53.86434387060666
282.87850804356634,-20.029759417303097
235.79194358627092,-46.89001115895593
287.80646959390214,14.546540909040413
270.9195662043758,-29.927448740134007
291.6708524468505,6.3445336004641755
126.77981454695534,-39.36732775326797
254.43862541620086,-44.90983521556742
101.47195258518278,-13.791091835078047
291.6689807830184,6.3472404928218795
270.9257974740772,-29.931556838058086
287.79739649517205,14.554261778489268
270.9223705569519,-29.92592448714768
270.9149729682924,-29.924623473898915
270.93010490099016,-29.926661610808313
299.75390061476213,36.5117423032244
262.4796543834571,-27.20216815307421
237.85820029671942,-58.0843516957742
294.1338209313922,5.443536935314922
251.66604531937494,-53.86910587937306
265.0032597063379,-44.119754333324295
260.72732468868736,-21.636120241377427
279.36170488284665,-18.132975041883725
120.10200801857609,-38.22354857747966
292.37252518979176,11.789438261130886
246.8079551081497,-54.2607254241737
276.1978941872221,6.349147873697559
279.3592497002145,-18.148895307076902
165.37586044297294,-53.87572085185414
248.78677394480513,-44.11560023508195
286.03859982973313,17.338137478083326
131.04344604059156,-54.64975632790628
183.74544466677318,-59.59994651799894
262.8378477127023,-17.20505313363935
191.0252535221976,-55.40452366199018
274.09221912608535,-34.51276586037377
201.27140068927847,-65.99047447331448
294.4755225437169,13.621676101518554
215.00991777152834,-67.85335354648822
240.62803121777475,-57.31741845232002
301.1470110749835,38.004159362917136
294.13077810863405,5.443227811851285
259.68228641651245,-40.14133309551549
287.0956389645047,18.90749582443959
131.05507613645813,-54.641660337306035
200.63740230397556,-65.24114585579576
205.6319524004759,-67.47881860560665
321.02700321634825,46.26775316932013
295.5337507182829,29.395035203638425
283.23439093430596,-10.43831965402764
256.17096716340694,-54.26481698818785
278.66509114591014,-13.796084124605944
205.61755300470472,-67.48647116091811
278.76481125288626,-46.093805043253774
289.20124438626266,6.050262533300038
177.7143623514359,-63.731373567242365
258.9163932993107,-44.910256647830444
237.84544583516603,-58.07683387796525
296.93860382907656,21.46142604110059
190.09861339738492,-65.60641767610375
259.66839831987886,-40.13923948220419
273.72571702646644,-21.953587442385523
256.85235290063656,-29.9272053352604
300.0996330364082,17.33682854363453
281.4702456728595,-26.54702544765441
293.07353116654764,2.749938359713827
281.8228533666973,-8.024481898041861
189.95273864233437,-65.23602136794537
200.96854061266913,-65.60508825847505
286.0434044780939,-30.960244095034433
276.53972496449586,-31.314350135712424
253.34466305749893,-25.203596387605778
287.80207352725586,18.281414682857378
259.28495928473023,-43.32775906220007
242.42482700188958,-53.87252003532894
302.02312351337184,46.66377921344793
295.52866302069043,28.02415730963873
263.53399151992943,-38.21285900771023
72.29051657134656,-6.813750495067249
120.80970543584266,-35.97206782905192
162.06344357010838,-62.61674324482397
271.62238444669674,-37.84017311073387
271.27992882337645,-37.46580069539749
298.7034776707232,31.814200117427955
260.57759282604457,-44.11049038194373
288.85810933579774,-2.024097795715307
225.3908261380732,-64.1185484515368
253.33675981043257,-27.880937338463493
331.6673683457633,56.34282511987815
281.8208388832772,-8.015822286035913
271.986647470896,-11.65168900451913
296.9382530819814,21.442310441775287
265.2986231319076,-15.646345493250157
295.1771772182632,25.684266474319028
251.624957990217,-57.69141695702829
231.08137336660377,-49.61093732905849
262.83532417947805,-15.961691401065345
282.1764375323401,-8.32086475491897
189.95591704803957,-65.23516835835068
257.9778191848685,-51.56109037954262
201.2874207516698,-65.98393594525267
256.86389945485087,-29.921172903551696
317.34228857250656,41.89660421900644
280.7741477678616,7.247980771263465
276.1900894757493,6.342753881382929
219.30001206342476,-68.59997510481762
264.9387738901556,-25.541913483963725
207.65739445668527,-56.941639909206046
204.16292052405453,-57.70571592205101
299.39816176764623,38.383793689741765
288.4921373511939,3.049456878557498
186.00851515779152,-59.97745499298254
195.90864242371322,-57.69619777425767
231.58912958512883,-58.07572233943737
156.58218873255558,-63.375763443979196
251.63840955343065,-57.700535577197975
262.13674408058426,-16.577214666504837
273.73034330917255,0.0699494269627455
254.39698721511581,-38.98194712659475
258.26213382648785,-40.13699359933915
234.40917434305373,-65.98402772293538
251.67219238745454,-53.8774019294755
264.94840704786606,-25.53311615402433
219.51048434950263,-73.78114602598512
289.91317802325244,5.446646108736277
258.2643682574704,-40.142287780918075
237.7894751446893,-48.43818892899738
207.67572160427594,-56.933965567356665
271.1109513470023,-46.47481373337572
189.71862266284532,-57.70230927096021
253.69680359315203,-24.23338544546542
241.75004863361954,-33.07261430945541
241.40472922945114,-59.97525805824204
201.29628135536618,-65.99083119558672
277.6047902736327,-15.332881402816545
248.76985322449383,-34.51332857217708
231.60235479377286,-58.07654400882879
269.8707938618363,-40.52637391118056
164.05040763938928,-32.72459642602961
250.13481258133697,-55.02898303464707
248.78863613771935,-44.11757347512904
288.86188133132316,-2.0229344388750325
295.5296248669735,7.85182410699359
260.6630284030666,-51.170256707232056
272.6744313218975,-38.98443043586409
219.28839894410257,-68.59809683146504
251.9368204055378,-30.62275674382995
155.6224209530275,-54.63941366962055
259.2242345468851,-46.88118900613255
254.40792227786616,-37.46305793802149
265.2939505301073,-15.651639553292163
291.31983641895096,18.907575276707256
294.4849297319822,12.395212855690255
284.6339286396191,12.405003645753766
270.2221891654518,-13.79986856211401
263.18782117693604,-25.213321587261532
241.4039008885643,-59.96742758262686
269.863566689482,-40.52708883594553
183.92030316308043,-61.10712928492331
273.3879872095181,-21.629767954209907
228.57598039516404,-68.60062106650736
189.71825777873298,-57.70028871750219
189.92181561278372,-65.23933237065978
277.2442778726532,-27.87970915527011
248.79157270346295,-44.114070180995554
169.5956588856028,-61.858279046988166
298.6952156492642,31.80909862704861
276.89543749365305,-37.46120011001726
253.34479903137048,-22.592633461900466
189.5127235521599,-71.19890981468151
201.28340025597586,-65.98862323740734
260.7332108483885,-21.636107620829126
164.669968440572,-64.49925027476962
293.77387919942356,2.1510394511880606
205.60198700366908,-67.4809816454163
303.9697358498642,20.182018827315634
263.8963309144471,-29.92305286589984
279.01159300067343,-15.341097040375784
258.9280397310957,-44.904163771045056
269.86491941434224,-17.19793492742927
298.3422311873793,22.739140083760198
234.4095928777557,-65.9922032993773
257.97285834120527,-51.56596436087251
262.48771764876506,-14.41117097483832
256.50248386458725,-30.96165283743711
254.77115676356988,-50.77444045619478
264.9409107258263,-25.53858543872421
143.72825557842722,-50.39262268683017
245.64356135524415,-58.842472182377406
277.2465242353503,-27.87562684842091
218.89300829459518,-56.18137558124531
255.44823006082697,-16.89271525186816
276.550474003238,-14.414910133185195
153.92178907279796,-62.232010684046685
263.54065439667977,-38.22693880302773
209.55963762237312,-65.98751053926914
171.34884124473504,-59.96763068250767
283.2324717026079,-8.020301251281001
166.08309544602756,-56.92865580033021
183.93443919771045,-61.11179250169569
259.22162553476596,-46.87256217095515
283.22077318949835,-10.438395643535245
144.9595703320546,-58.83518034119069
322.59070194575935,55.57593286346842
292.7265607106661,20.17188173741817
275.14439884005833,-5.907091519844148
221.16402459226003,-58.077548021373296
265.30607041990595,-15.646110789640474
276.5455508997476,-31.305027407187307
254.7766944374947,-50.786759944410306
264.94550179458383,-25.542887729497597
248.78802791227352,-44.10504376600472
240.60715732028723,-57.31630783481687
258.61502762637963,-18.454485778609207
218.89199006467388,-56.16449830341773
149.9496275528755,-53.48470785690829
259.2190053922931,-46.88231596556101
264.94376079138704,-12.876202390703495
272.6751610371343,-38.97661581989882
201.27575008383124,-65.99003744657944
190.06891619375082,-65.62050685166673
295.17817566256747,25.692168399438856
356.7707772893895,63.53218449028559
327.340274354766,56.711642328828994
248.67421061279296,-54.258048439458875
287.09174966250305,18.902118360121232
294.12915934772343,15.155735559285992
189.92028870391812,-65.24568451843241
289.2001732972833,6.04462941193375
271.625426077279,-37.83013413645436
293.77009756688807,2.1571819658869855
278.31099682058016,-19.718715755294507
107.10373889254633,-4.115470574329789
275.8435860975056,-36.34121939326187
252.98861051854328,-24.87544077775154
283.57157474405847,15.784201934753717
174.1899470551514,-62.61439845911219
273.7356111381293,-21.944886555365
273.7322238337201,-21.959667739016428
263.30567032791515,-45.704979672441816
255.4562757208199,-20.676014109785893
254.39972219141222,-38.987687977149676
167.60487947600626,-63.73312487456714
202.33482441704908,-64.10868351907583
241.41579548634644,-59.96911083496034
235.09282771353398,-43.71117097678023
171.98713608796578,-65.98482177066983
294.8373649855946,18.27892466727359
301.1543374964036,37.99703280817393
272.68523345877367,-38.98478790549603
265.2989600967518,-15.647680049734204
280.06381301796495,4.249473961366108
253.69707181681886,-24.2326845538023
271.62153035913013,-39.3622188890825
255.0930245531254,-21.632249620974704
260.08933266028737,-49.997564642577856
251.67949270725344,-53.87087971191347
263.31253106289756,-45.69681382575144
264.94043059456004,-25.541741993441036
286.04904440754694,-30.963811569754167
273.73773484877455,-21.95791642873467
264.940148139924,-12.873149874110169
237.78606908954964,-48.448968107010906
321.19451681764576,40.707924407790784
261.22492422300525,-56.555706122168154
175.32945352951003,-55.79917743602824
262.13345385188694,-16.58150112276496
290.962559074382,-8.623333315607413
125.48378728703631,-46.87993384029937
242.4177605284899,-53.87967922771886
278.3006993761778,13.006082467979432
